churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,credit_score_missing
0,38.0,2,552.0,0.0,0.0,59.0,0.0,0.0,128.0,0.0,0.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,6,0.0,0.0,37.0,1.23,1.0,0.0
0,23.0,1,522.0,0.0,0.0,49.0,0.0,0.0,86.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,9,0.0,0.0,19.0,0.63,1.0,0.0
0,39.0,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,2.0,0.17,0.0,1.0
0,26.0,1,611.0,0.0,0.0,103.0,0.0,0.0,249.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,55.0,1.83,1.0,0.0
0,30.0,2,0.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,0.46,0.0,1.0
0,24.0,1,551.0,11.0,1.0,109.0,11.0,0.0,139.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,4,0.0,0.0,0.0,0.0,9,0.0,0.0,27.0,0.96,1.0,0.0
0,23.0,1,558.0,23.0,1.0,40.0,23.0,0.0,98.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,0.97,1.0,0.0
0,41.0,2,0.0,24.0,1.0,30.0,24.0,0.0,89.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,12,0.0,0.0,28.0,0.93,1.0,1.0
0,46.0,1,535.0,20.0,0.0,6.0,17.0,0.0,286.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,9,0.0,0.0,65.0,2.17,1.0,0.0
0,25.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,1.0
0,35.0,1,563.0,9.0,1.0,65.0,9.0,0.0,199.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,11,0.0,0.0,54.0,1.8,0.0,0.0
0,26.0,1,383.0,1.0,1.0,87.0,1.0,0.0,163.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0.0,0.0,12,0.0,0.0,41.0,1.37,0.0,0.0
0,21.0,1,599.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,62.0,2.07,0.0,0.0
0,36.0,2,496.0,0.0,0.0,23.0,0.0,0.0,176.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,12,0.0,0.0,46.0,1.53,1.0,0.0
0,22.0,1,693.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,17.0,0.57,0.0,0.0
0,29.0,2,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3,0.0,0.0,0.0,0.0,9,1.0,0.0,2.0,0.07,0.0,1.0
0,22.0,2,565.0,1.0,1.0,36.0,1.0,0.0,51.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,17.0,0.85,1.0,0.0
0,44.0,1,572.0,26.0,3.0,56.0,26.0,0.0,150.0,0.0,0.0,37.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,11,0.0,0.0,29.0,0.97,1.0,0.0
0,33.0,0,514.0,14.0,1.0,18.0,14.0,0.0,44.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,11,0.0,0.0,15.0,0.71,0.0,0.0
0,33.0,1,593.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,7,0.0,0.0,64.0,2.13,0.0,0.0
0,36.0,1,515.0,1.0,0.0,47.0,1.0,0.0,72.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,16.0,0.53,0.0,0.0
0,23.0,1,691.0,1.0,0.0,37.0,1.0,0.0,78.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,3,0.0,0.0,0.0,0.0,8,0.0,0.0,32.0,1.07,1.0,0.0
0,40.0,1,623.0,12.0,0.0,55.0,11.0,0.0,283.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,12,1.0,0.0,67.0,2.23,1.0,0.0
0,31.0,1,526.0,29.0,2.0,68.0,29.0,0.0,163.0,0.0,0.0,20.0,1.0,1.0,1.0,1.0,0.0,3.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,47.0,1.57,1.0,0.0
0,26.0,1,607.0,26.0,2.0,86.0,25.0,0.0,180.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,11,0.0,0.0,41.0,1.37,1.0,0.0
0,25.0,2,546.0,0.0,0.0,29.0,0.0,0.0,71.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,19.0,0.86,0.0,0.0
0,37.0,2,0.0,0.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,6.0,0.5,0.0,1.0
0,22.0,0,515.0,1.0,0.0,51.0,1.0,0.0,186.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,48.0,1.6,0.0,0.0
0,47.0,0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,0.0,0.0,0.0
0,27.0,2,542.0,0.0,0.0,86.0,0.0,0.0,132.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,45.0,1.5,0.0,0.0
0,32.0,1,578.0,20.0,1.0,35.0,20.0,0.0,121.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0.0,22.0,0.73,0.0,0.0
0,28.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,19.0,1,449.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,8.0,0.27,0.0,0.0
0,30.0,0,614.0,1.0,0.0,99.0,1.0,0.0,255.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,59.0,1.97,0.0,0.0
0,36.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0
0,25.0,2,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,3.0,0.1,0.0,0.0
0,46.0,0,566.0,8.0,0.0,194.0,8.0,0.0,290.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,66.0,2.2,0.0,0.0
0,23.0,2,0.0,7.0,3.0,84.0,7.0,0.0,234.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,3.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,49.0,1.63,1.0,1.0
0,46.0,1,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,71.0,2.37,0.0,1.0
0,42.0,1,407.0,0.0,0.0,42.0,0.0,0.0,142.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8,0.0,0.0,29.0,0.97,0.0,0.0
0,48.0,1,0.0,42.0,2.0,46.0,42.0,0.0,158.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,47.0,1.57,1.0,1.0
0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,11,0.0,0.0,40.0,1.33,0.0,1.0
0,35.0,2,0.0,0.0,0.0,16.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,14.0,0.82,0.0,1.0
1,30.0,2,558.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,61.0,2.03,0.0,0.0
0,33.0,2,580.0,0.0,0.0,60.0,0.0,0.0,154.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,8,0.0,0.0,37.0,1.23,0.0,0.0
0,45.0,2,581.0,2.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0.12,0.0,0.0
0,24.0,1,464.0,16.0,0.0,39.0,15.0,0.0,99.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,38.0,1.27,1.0,0.0
0,23.0,1,0.0,0.0,0.0,13.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,6,0.0,0.0,9.0,0.75,0.0,1.0
0,29.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,1.0
0,20.0,2,517.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,8,0.0,0.0,2.0,0.15,0.0,0.0
0,33.0,2,444.0,21.0,4.0,93.0,21.0,0.0,152.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,1,0.0,0.0,0.0,0.0,9,0.0,0.0,31.0,1.03,0.0,0.0
0,23.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0.0,1.0,0.5,0.0,1.0
0,40.0,2,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,6,0.0,0.0,10.0,1.0,1.0,1.0
0,31.0,1,0.0,3.0,2.0,12.0,3.0,0.0,22.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,2,0.0,0.0,0.0,0.0,10,0.0,0.0,5.0,0.45,0.0,1.0
0,37.0,1,587.0,0.0,0.0,0.0,0.0,1.0,236.0,4.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,63.0,2.1,0.0,0.0
0,24.0,1,556.0,0.0,0.0,0.0,0.0,1.0,236.0,1.0,0.0,52.0,1.0,1.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,66.0,2.2,0.0,0.0
0,23.0,1,634.0,7.0,0.0,92.0,7.0,0.0,293.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,1.0,0.0,66.0,2.2,0.0,0.0
0,69.0,2,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,2,597.0,0.0,0.0,21.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,11.0,0.37,0.0,0.0
0,45.0,1,649.0,12.0,0.0,0.0,12.0,0.0,268.0,0.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,7,0.0,0.0,62.0,2.07,1.0,0.0
0,34.0,1,562.0,11.0,1.0,29.0,11.0,0.0,253.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,59.0,1.97,1.0,0.0
0,26.0,2,0.0,0.0,0.0,31.0,0.0,0.0,66.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,15.0,0.88,0.0,1.0
1,32.0,2,552.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,9.0,0.3,0.0,0.0
0,38.0,2,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.5,1.0,1.0
0,24.0,2,553.0,0.0,0.0,23.0,0.0,0.0,40.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,7.0,0.23,1.0,0.0
0,25.0,1,454.0,2.0,0.0,109.0,2.0,0.0,171.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,1.0,2.0,3,0.0,0.0,0.0,0.0,7,0.0,0.0,37.0,1.23,0.0,0.0
0,18.0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,1.0,0.03,0.0,1.0
0,25.0,2,474.0,6.0,0.0,39.0,5.0,0.0,274.0,0.0,0.0,22.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,12,0.0,0.0,66.0,2.2,1.0,0.0
0,42.0,1,590.0,19.0,0.0,29.0,19.0,0.0,95.0,0.0,0.0,37.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,6,0.0,0.0,27.0,0.9,1.0,0.0
0,39.0,1,566.0,0.0,0.0,68.0,0.0,0.0,85.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,1.0,0.0,0.0,11,0.0,0.0,34.0,1.13,0.0,0.0
0,26.0,1,540.0,20.0,3.0,58.0,19.0,0.0,147.0,0.0,0.0,51.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,21.0,0.7,1.0,0.0
0,24.0,1,629.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,31.0,1.03,0.0,0.0
0,56.0,1,594.0,3.0,0.0,127.0,3.0,0.0,284.0,0.0,0.0,69.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,10,0.0,0.0,66.0,2.2,1.0,0.0
0,39.0,2,0.0,0.0,0.0,14.0,0.0,0.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,10.0,0.63,1.0,1.0
0,27.0,1,501.0,1.0,0.0,109.0,1.0,0.0,157.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,44.0,1.47,0.0,0.0
0,22.0,1,602.0,0.0,0.0,21.0,0.0,0.0,25.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,11.0,0.37,0.0,0.0
0,32.0,1,505.0,0.0,0.0,57.0,0.0,0.0,178.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,46.0,1.53,0.0,0.0
0,25.0,1,627.0,0.0,0.0,68.0,0.0,0.0,227.0,0.0,0.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,12,1.0,0.0,56.0,1.87,1.0,0.0
0,32.0,1,520.0,0.0,0.0,120.0,0.0,0.0,249.0,0.0,0.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,57.0,1.9,0.0,0.0
0,52.0,0,528.0,10.0,0.0,41.0,10.0,0.0,123.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,7,0.0,0.0,8.0,0.27,0.0,0.0
0,23.0,0,512.0,1.0,1.0,15.0,1.0,0.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,10,0.0,0.0,3.0,0.38,0.0,0.0
0,33.0,1,397.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,66.0,2.2,1.0,0.0
0,32.0,2,518.0,0.0,0.0,76.0,0.0,0.0,158.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,5,1.0,0.0,38.0,1.27,1.0,0.0
0,40.0,1,541.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,59.0,1.97,0.0,0.0
0,24.0,2,374.0,0.0,0.0,23.0,0.0,0.0,47.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,14.0,0.47,1.0,0.0
0,33.0,1,0.0,0.0,0.0,17.0,0.0,0.0,35.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,3.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,7.0,0.64,1.0,1.0
0,20.0,2,572.0,3.0,3.0,7.0,3.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0.0,3.0,0.75,0.0,0.0
0,29.0,1,556.0,1.0,0.0,77.0,1.0,0.0,124.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,29.0,0.97,1.0,0.0
0,33.0,0,543.0,37.0,2.0,137.0,37.0,0.0,287.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,52.0,1.73,1.0,0.0
0,22.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,5,1.0,0.0,1.0,0.04,0.0,1.0
0,35.0,2,659.0,14.0,1.0,19.0,14.0,0.0,41.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,15.0,0.5,0.0,0.0
0,33.0,1,510.0,36.0,0.0,89.0,35.0,0.0,187.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,11,0.0,0.0,45.0,1.5,0.0,0.0
0,28.0,2,560.0,0.0,0.0,55.0,0.0,0.0,102.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,4,0.0,0.0,0.0,0.0,11,0.0,0.0,28.0,0.93,0.0,0.0
0,27.0,1,0.0,2.0,0.0,33.0,2.0,0.0,167.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,44.0,1.47,1.0,1.0
0,37.0,2,453.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,12,0.0,0.0,1.0,0.03,0.0,0.0
0,52.0,1,516.0,0.0,0.0,125.0,0.0,0.0,72.0,0.0,0.0,43.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0,15.0,0.83,0.0,0.0
0,42.0,2,592.0,1.0,0.0,34.0,1.0,0.0,88.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,11.0,0.61,0.0,0.0
0,24.0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,1.0,0.11,0.0,1.0
0,25.0,2,0.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,1.0,0.0,8.0,0.27,1.0,1.0
0,51.0,2,0.0,0.0,0.0,50.0,0.0,0.0,139.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0.0,31.0,1.03,0.0,1.0
0,25.0,1,656.0,0.0,0.0,12.0,0.0,0.0,287.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,8,1.0,0.0,64.0,2.13,1.0,0.0
0,34.0,1,0.0,3.0,1.0,13.0,3.0,0.0,15.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,11,0.0,0.0,8.0,0.27,1.0,1.0
0,27.0,1,498.0,18.0,4.0,173.0,18.0,0.0,320.0,0.0,0.0,42.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2,1.0,0.0,66.0,2.2,1.0,0.0
0,37.0,1,578.0,6.0,2.0,148.0,6.0,0.0,227.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,5,0.0,0.0,57.0,1.9,1.0,0.0
0,22.0,1,578.0,0.0,0.0,36.0,0.0,0.0,64.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,25.0,0.89,0.0,0.0
0,33.0,2,548.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,6,1.0,0.0,66.0,2.2,0.0,0.0
0,23.0,2,494.0,1.0,1.0,40.0,1.0,0.0,91.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,9.0,0.3,0.0,0.0
