age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,credit_score_missing,cond
24.0,2,537.0,1.0,0.0,21.0,1.0,0.0,167.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,11,0.0,0.0,45.0,1.5403,0.0,0.0,0
49.0,2,524.87384,0.0,0.0,0.0,0.0,0.0,177.54268,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,6,1.0,0.0,63.0,2.1,0.0,0.0,0
25.0,2,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,10,1.0,0.0,2.0,0.047599945,0.0,1.0,0
26.0,1,676.3249,18.0,4.0,29.0,19.217983,0.0,51.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,15.0,0.62093806,0.0,0.0,0
25.0,2,0.0,0.0,0.0,11.088505,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,6,0.0,0.0,7.0,0.5,1.0,1.0,0
22.0,2,542.09406,0.0,0.0,30.818897,0.0,0.0,37.03821,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,11.0,0.38645324,0.0,0.0,0
47.361946,2,577.61163,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,10,0.0,0.0,2.0,0.5,1.0,0.0,0
31.0,1,565.0,0.0,0.0,129.90872,0.0,0.0,265.28537,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,63.0,2.0461717,1.0,0.0,0
44.326374,2,526.0,0.0,0.0,82.17916,0.0,0.0,100.82641,0.0,0.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,32.0,1.03,1.0,0.0,0
23.785727,1,597.26166,0.0,0.0,0.0,0.0,0.0,128.6875,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,9,0.0,0.0,31.095095,1.03,0.0,0.0,0
45.0,2,0.0,1.0,0.0,56.06006,1.0,0.0,162.24588,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0.0,31.0,1.07,0.0,0.0,0
25.0,2,618.8228,0.0,0.0,15.0,0.0,0.0,35.91909,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,10.549084,0.33,0.0,0.0,0
24.0,2,444.55905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0
41.219913,2,558.0,0.0,0.0,0.0,0.0,2.0,234.21867,0.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,64.0,2.12098,0.0,0.0,0
32.0,1,641.7405,27.473282,0.0,72.0,30.174026,0.0,217.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,6,1.0,0.0,61.0,2.0,0.0,0.0,0
23.0,0,0.0,0.0,0.0,83.432625,0.0,0.0,128.61488,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,6,1.0,0.0,36.42757,1.2750298,1.0,1.0,0
32.55237,1,549.5902,24.39345,0.0,85.22328,22.86971,0.0,248.9456,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,58.0,1.9604127,1.0,0.0,0
35.0,2,0.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,6,0.0,0.0,2.0,0.17,0.0,1.0,0
19.0,1,0.0,0.0,0.0,10.0,0.0,0.0,16.201889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,11,0.0,0.0,11.0,0.4,0.0,1.0,0
22.0,2,0.0,0.0,0.0,100.16237,0.0,0.0,147.38644,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,18.0,0.67,1.0,1.0,0
22.0,2,594.9959,0.0,0.0,15.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,9.718477,0.47,1.0,0.0,0
39.0,0,575.97723,0.0,0.0,0.0,0.0,0.0,137.38951,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,55.377613,1.83,0.0,0.0,0
27.0,1,532.0,0.0,0.0,35.513016,0.0,0.0,175.2928,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,51.952953,1.73,1.0,0.0,0
26.786743,1,518.53534,0.0,0.0,91.73039,0.0,0.0,239.17746,0.0,0.0,41.62498,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,62.0,2.0057628,1.0,0.0,0
39.88691,2,564.17566,0.0,0.0,61.0,0.0,0.0,260.9891,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,64.0,2.13,0.0,0.0,0
24.0,2,0.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,3.0,0.23694059,1.0,1.0,0
42.0,0,527.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,6,0.0,0.0,38.0,1.33,0.0,0.0,0
24.0,1,580.6229,15.0,0.0,58.0,14.22334,0.0,145.40701,0.0,0.0,24.73141,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,36.0,1.33,1.0,0.0,0
28.0,2,0.0,0.0,0.0,75.73533,0.0,0.0,157.09439,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,51.0,1.73,1.0,1.0,0
41.0,1,531.0,0.0,0.0,0.0,0.0,1.0,258.03973,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,66.0,2.2,0.0,0.0,0
50.374,2,562.4996,0.0,0.0,72.0,0.0,0.0,135.93506,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,1.07,1.0,0.0,0
51.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,1,532.0,0.0,0.0,122.118225,0.0,0.0,211.43866,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,62.0,2.1,0.0,0.0,0
87.992065,2,0.0,0.0,0.0,16.0,0.0,0.0,44.310997,0.0,0.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,9,0.0,0.0,4.0,0.27,0.0,1.0,0
42.541485,0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,4.0,0.3951411,0.0,1.0,0
31.0,1,0.0,1.0,0.0,144.32233,1.0,0.0,144.9802,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1.0,0.0,33.0,1.07,1.0,1.0,0
52.0,2,578.06635,40.458122,5.0,52.0,41.082077,0.0,294.2788,0.0,0.0,49.373726,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,10,0.0,0.0,68.0,2.27,1.0,0.0,0
47.0,1,527.0,0.0,0.0,27.0,0.0,0.0,102.51495,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,8,0.0,0.0,43.265575,1.37,0.0,0.0,0
30.0,2,618.6477,0.0,0.0,66.98994,0.0,0.0,209.79353,0.0,0.0,14.717628,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,47.0,1.5184399,0.0,0.0,0
55.0,2,642.24414,40.01968,0.0,70.02135,41.573017,0.0,302.08636,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,64.95043,2.17,0.0,0.0,0
58.0,1,491.28323,0.0,0.0,0.0,0.0,1.0,222.13608,2.1269257,0.0,34.43073,1.0,1.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,61.0,2.07,1.0,0.0,0
39.0,2,543.4672,0.0,0.0,29.0,0.0,0.0,57.952175,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.529404,0.88499117,0.0,0.0,0
45.0,1,526.5198,1.0,0.0,0.0,1.0,0.0,175.64497,0.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,6,0.0,0.0,49.0,1.7243537,0.0,0.0,0
43.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,1.0,0
25.0,1,505.40945,5.0,1.0,30.303925,5.5457478,0.0,56.915714,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,10,0.0,0.0,11.0,0.37,1.0,0.0,0
21.200443,2,0.0,0.0,0.0,53.0,0.0,0.0,141.64027,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,12,0.0,0.0,20.0,0.73,0.0,1.0,0
39.0,2,0.0,0.0,0.0,78.0,0.0,0.0,136.718,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,46.0,1.5819154,1.0,1.0,0
30.0,1,526.89264,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.07,0.0,0.0,0
34.0,2,527.0,0.0,0.0,18.0,0.0,0.0,59.63909,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,20.349403,0.7770483,1.0,0.0,0
27.0,2,588.28625,18.0,0.0,20.0,17.53343,0.0,61.136745,0.0,0.0,8.55393,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,15.0,0.73,0.0,0.0,0
37.0,0,0.0,1.0,1.0,75.353836,1.0,0.0,135.54865,0.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,36.0,1.23,1.0,1.0,0
37.0,2,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,10,0.0,0.0,2.0,0.37,0.0,1.0,0
29.0,2,0.0,0.0,0.0,23.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,14.0,0.6272677,0.0,1.0,0
35.0,1,584.0,7.0,0.0,50.122337,7.0,0.0,253.26857,0.0,0.0,26.0,1.0,1.0,1.0,0.0,1.0,2.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,54.561882,1.8,1.0,0.0,0
28.0,1,0.0,0.0,0.0,72.0,0.0,0.0,152.16133,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,37.0,1.1729617,1.0,1.0,0
25.130173,1,539.3063,3.0,3.0,0.0,3.0,0.0,29.00635,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,10.0,0.5,0.0,0.0,0
51.0,1,709.8296,7.0,0.0,68.41056,6.0,0.0,172.73375,0.0,0.0,22.0,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,53.144844,1.77,0.0,0.0,0
20.0,2,516.10376,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,0.43,0.0,0.0,0
28.0,1,476.72308,33.64785,0.0,81.51088,28.76639,0.0,251.04279,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,12,0.0,0.0,63.0,2.1,0.0,0.0,0
48.17894,0,536.7549,0.0,0.0,46.0,0.0,0.0,134.88402,0.0,0.0,20.157232,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,1.0,0.0,0.0,0
28.0,1,0.0,2.0,0.0,159.71788,0.0,0.0,220.8566,0.0,0.0,12.106002,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,53.0,1.77,1.0,1.0,0
23.0,1,524.3139,1.0,0.0,19.0,1.0,0.0,13.568574,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,4.0,0.07,1.0,0.0,0
34.0,1,573.7764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,16.0,0.5663342,0.0,0.0,0
44.0,2,0.0,0.0,0.0,22.369368,0.0,0.0,88.71382,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,33.8831,1.1,0.0,1.0,0
25.0,2,564.0,2.0,0.0,9.0,2.0,0.0,36.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,12,1.0,0.0,8.0,0.43,1.0,0.0,0
24.0,1,0.0,0.0,0.0,150.58104,0.0,0.0,303.3733,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,9,1.0,0.0,68.0,2.27,1.0,1.0,0
27.0,0,508.90158,0.0,0.0,21.0,0.0,0.0,39.871006,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,11.0,0.5167451,0.0,0.0,0
26.0,1,514.0,0.0,0.0,0.0,0.0,0.0,100.4351,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,34.0,1.23,0.0,0.0,0
47.0,0,540.5231,21.410877,2.0,82.0,18.0,0.0,203.60092,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,44.0,1.57,0.0,0.0,0
47.0,1,0.0,0.0,0.0,62.0,0.0,0.0,166.3586,0.0,0.0,19.0,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,41.0,1.5,1.0,1.0,0
43.0,1,0.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,7,0.0,0.0,4.0,0.5,0.0,1.0,0
25.090834,2,0.0,0.0,0.0,15.0,0.0,0.0,20.064003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,10.0,0.4437149,0.0,1.0,0
45.0,1,526.9115,5.0,2.0,76.0,4.0,0.0,120.913574,0.0,0.0,19.0,1.0,1.0,1.0,1.0,1.0,2.0,4,0.0,0.0,0.0,0.0,9,0.0,0.0,33.62535,1.2,1.0,0.0,0
34.907402,2,502.42242,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.0,0.12102673,0.0,0.0,0
42.0,2,547.5376,0.0,0.0,13.0,0.0,0.0,26.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,12,0.0,0.0,10.0,0.8649492,0.0,0.0,0
61.8426,0,480.2389,0.0,0.0,0.0,0.0,2.0,108.73789,0.0,0.0,17.0,1.0,1.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,38.0,1.33,0.0,0.0,0
21.0,1,519.0,0.0,0.0,46.0,0.0,0.0,68.12195,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,23.0,0.7,1.0,0.0,0
22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,11.239486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,10.0,0.43244794,0.0,1.0,0
31.0,2,539.0,16.0,1.0,21.62288,15.0,0.0,60.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,26.0,1.0,1.0,0.0,0
54.0,1,568.4415,0.0,0.0,41.51325,0.0,0.0,62.52907,0.0,0.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6,0.0,0.0,20.049063,0.73,1.0,0.0,0
22.0,2,648.07007,1.0,0.0,91.94748,1.0,0.0,163.78975,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,29.0,1.0296751,0.0,0.0,0
35.0,1,567.5839,39.68472,0.0,73.0,37.677967,0.0,207.25073,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,51.0,1.6148456,1.0,0.0,0
33.0,2,536.86304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,3.0,0.17,0.0,0.0,0
19.0,2,0.0,0.0,0.0,20.356743,0.0,0.0,44.578945,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,0.65367985,0.0,1.0,0
26.0,2,0.0,0.0,0.0,32.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,21.457088,0.94,0.0,1.0,0
23.0,2,0.0,0.0,0.0,5.4759774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,7,0.0,0.0,5.0,0.93,1.0,1.0,0
44.0,1,490.68146,0.0,0.0,76.0,0.0,0.0,210.89726,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,61.0,2.0,1.0,0.0,0
39.0,2,594.5819,2.0,0.0,0.0,2.0,0.0,235.85895,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,97.40494,3.3023198,0.0,0.0,0
22.0,2,650.3172,1.0,1.0,74.264725,1.0,0.0,176.92627,0.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,5,0.0,0.0,43.057194,1.47,1.0,0.0,0
34.0,1,718.64813,24.70701,0.0,116.68175,23.512295,0.0,167.65244,0.0,0.0,36.15703,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,44.0,1.53,1.0,0.0,0
29.0,2,549.0565,1.0,0.0,84.60142,1.0,0.0,221.14877,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,53.0,1.8,1.0,0.0,0
24.0,2,0.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,4.0,0.5,0.0,1.0,0
23.0,1,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.03,1.0,1.0,0
49.0,1,519.0,15.05386,1.0,70.13135,15.0,0.0,259.1496,0.0,0.0,27.056679,1.0,1.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,2.0,1.0,0.0,0
20.0,1,692.14166,24.76908,0.0,41.0,24.822474,0.0,142.18906,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,1.0791637,0.0,0.0,0
29.0,1,498.1667,5.6335444,0.0,8.0,5.5667553,0.0,201.97871,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,1.0,60.67984,2.0,0.0,0.0,0
48.0,1,0.0,0.0,0.0,18.138615,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,1.0,0.0,8.0,0.27,0.0,1.0,0
26.0,2,553.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,2.0,0.1762975,0.0,0.0,0
30.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,10,0.0,0.0,2.0,0.2,0.0,1.0,0
32.0,2,514.2768,0.0,0.0,19.0,0.0,0.0,80.37761,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,1.0,28.0,0.89398587,1.0,0.0,0
27.0,1,530.31714,0.0,0.0,249.38783,0.0,0.0,294.93338,0.0,0.0,37.630226,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,65.0,2.17,1.0,0.0,0
23.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
