churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,credit_score_missing
0,24.0,2,0.0,0.0,0.0,0.0,0.0,0.0,10.743374,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0
0,50.271942,2,517.0,1.0,0.0,8.0,1.0,0.0,50.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,1.0,0.0,17.0,0.8,1.0,0.0
0,35.0,1,582.0,1.0,1.0,223.99115,1.0,0.0,242.19385,0.0,0.0,22.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,2.010955,1.0,0.0
0,52.0,2,578.3146,0.0,0.0,10.450448,0.0,0.0,40.858665,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0,0.0,0.0,15.0,0.6344517,0.0,0.0
0,22.0,2,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,7,0.0,0.0,2.0,0.093812786,0.0,1.0
0,38.0,1,479.79678,0.0,0.0,40.0,0.0,0.0,107.770996,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,4,0.0,0.0,0.0,0.0,10,0.0,0.0,34.0,1.1354882,1.0,0.0
0,23.0,2,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,1,500.1065,30.414425,1.0,60.0,30.296225,0.0,135.0,0.0,0.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,27.936762,0.9326462,1.0,0.0
0,36.0,2,567.9187,28.905025,2.0,57.562386,26.343481,0.0,173.40291,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,43.281204,1.3766145,0.0,0.0
0,21.0,1,0.0,0.0,0.0,23.0,0.0,0.0,34.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,9.306259,0.48189563,0.0,0.0
0,42.0,2,581.464,14.0,1.0,28.0,14.926962,0.0,158.01266,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,46.0,1.6255893,1.0,0.0
0,52.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,1.0
0,27.0,2,583.2301,0.0,0.0,83.0,0.0,0.0,192.94391,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,53.0,1.73,1.0,0.0
0,35.0,2,489.0,18.0,2.0,71.256424,16.0,0.0,142.4527,0.0,0.0,26.0,1.0,1.0,1.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,38.0,1.2,1.0,0.0
0,19.0,1,543.3014,13.0,1.0,67.0,13.0,0.0,111.44804,0.0,0.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,32.0,1.2,1.0,0.0
0,25.0,2,610.219,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,3.0,0.1,0.0,0.0
0,27.0,1,528.24817,0.0,0.0,0.0,0.0,1.2704788,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,6.0,0.13,0.0,0.0
0,20.0,2,516.10706,3.0,1.0,63.0,2.0,0.0,156.50427,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,11,1.0,0.0,46.515865,1.67,0.0,0.0
0,21.0,2,503.6628,3.0,0.0,0.0,3.0,0.0,52.441803,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1,0.0,0.0,26.0,0.83,0.0,0.0
0,24.0,2,517.0,0.0,0.0,42.0,0.0,0.0,136.39874,0.0,0.0,6.7198257,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,12,0.0,0.0,35.95425,1.1530701,1.0,0.0
0,45.498573,2,0.0,0.0,0.0,27.510021,0.0,0.0,134.828,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,6,0.0,0.0,44.686687,1.33,0.0,1.0
0,26.0,2,503.20978,0.0,0.0,0.0,0.0,0.0,192.93219,0.0,0.0,10.239642,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,59.0,2.03,0.0,0.0
0,35.0,1,515.86566,0.0,0.0,0.0,0.0,0.0,215.14774,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,64.0,2.1526287,0.0,0.0
0,46.71387,2,497.54587,0.0,0.0,12.884626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,0.5,0.0,0.0
0,53.0,2,594.423,0.0,0.0,0.0,0.0,0.0,238.25291,0.0,0.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,11,0.0,0.0,62.82113,2.07,1.0,0.0
0,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,171.13722,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,12,0.0,0.0,58.0,1.97,0.0,1.0
0,23.0,1,495.18683,5.0,1.0,84.405975,5.0,0.0,233.6034,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,1.0,0.0,59.218727,1.97,0.0,0.0
0,24.0,1,703.91797,0.0,0.0,44.0,0.0,0.0,61.903408,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,8,0.0,0.0,2.0,0.20811927,1.0,0.0
0,23.0,1,0.0,1.0,1.0,23.0,1.0,0.0,49.72638,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,7.56825,0.67,0.0,1.0
0,26.0,2,0.0,0.0,0.0,15.0,0.0,0.0,189.53577,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,10,0.0,0.0,36.522842,1.33,0.0,1.0
0,46.0,2,656.7891,22.878717,3.5635207,46.0,23.434242,0.0,115.77155,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,38.0,1.1,0.0,0.0
0,20.0,1,475.7436,10.0,4.0,40.0,9.0,0.0,120.967255,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,3.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,39.0,1.1582069,1.0,0.0
0,29.0,1,0.0,19.0,15.03294,74.1081,21.288319,0.0,172.16656,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,43.467094,1.430621,0.0,1.0
0,27.0,1,519.0,0.0,0.0,58.0,0.0,0.0,152.0988,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,29.0,0.96323514,1.0,0.0
0,26.0,2,510.0,0.0,0.0,37.0,0.0,0.0,86.15726,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,1.0,0.0,26.0,0.8723763,1.0,0.0
0,27.0,1,539.0,3.0,0.0,28.0,3.0,0.0,62.91598,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,27.0,0.9425969,1.0,0.0
0,58.68423,2,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,2,0.0,9.0,0.0,34.0,8.0,0.0,63.20372,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,19.0,0.78928417,1.0,1.0
0,24.0,1,0.0,0.0,0.0,23.0,0.0,0.0,37.1228,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,14.0,0.7,0.0,1.0
0,28.0,1,482.4878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.03,0.0,0.0
0,30.0,1,582.0,13.0,0.0,148.3291,12.0,0.0,283.34503,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4,0.0,0.0,60.344437,2.03,1.0,0.0
0,56.0,2,497.7179,1.0,3.0,61.92822,2.0,0.0,125.14663,0.0,0.0,37.427467,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,11,0.0,0.0,32.763046,1.229494,1.0,0.0
0,36.0,2,559.29803,2.0,1.0,86.04182,2.0,0.0,223.29793,0.0,0.0,26.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,58.68602,1.93,1.0,0.0
0,49.0,2,0.0,0.0,0.0,0.0,0.0,0.0,28.379856,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,1.0,0.0,26.700407,0.83,1.0,1.0
0,33.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,1.0
0,27.0,1,479.9146,0.0,0.0,22.0,0.0,0.0,24.240181,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,12.0,0.5014049,0.0,0.0
0,23.721413,2,489.0,0.0,0.0,18.0,0.0,0.0,57.9408,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,16.0,0.9,0.0,0.0
0,26.0,1,587.29736,0.0,0.0,0.0,0.0,0.0,63.952686,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,20.0,0.7417113,0.0,0.0
0,40.396942,2,0.0,0.0,0.0,123.26895,0.0,0.0,181.91988,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,1.63,0.0,1.0
0,28.0,2,500.2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0
0,53.0,1,545.0372,0.0,0.0,0.0,0.0,0.0,174.63945,0.0,0.0,35.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,64.0,2.1,0.0,0.0
0,25.0,1,497.55045,2.0,0.0,27.0,0.0,0.0,60.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,27.039463,0.86,1.0,0.0
0,32.70753,0,533.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,9,0.0,0.0,4.0,0.33,0.0,0.0
0,17.866549,2,648.72266,0.0,0.0,7.0,0.0,0.0,50.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,11,0.0,0.0,13.0,0.57,0.0,0.0
0,23.0,2,531.0,2.0,1.0,6.0,1.8062606,0.0,10.021586,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,12,0.0,0.0,3.0,0.33,0.0,0.0
0,46.0,0,578.0,0.0,0.0,10.051284,0.0,0.0,37.351303,0.0,0.0,6.1232314,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,11.0,0.7,0.0,0.0
0,34.866455,1,0.0,0.0,0.0,0.0,0.0,0.0,165.95616,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1.0,0.0,58.0,1.97,0.0,1.0
0,32.0,2,559.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,9,0.0,0.0,9.0,0.37306732,1.0,0.0
0,33.0,1,504.58273,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0.15796946,0.0,0.0
0,20.0,2,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0
0,22.0,1,0.0,3.0,0.0,32.0,2.0335116,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,7,1.0,0.0,24.0,0.77,0.0,1.0
0,87.512596,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0
0,48.0,2,0.0,0.0,0.0,0.0,0.0,0.0,15.087571,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,1.0,0.0,16.0,0.53,0.0,1.0
0,30.0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0.13,0.0,1.0
0,45.0,2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,13.0,0.5,0.0,1.0
0,50.17563,2,0.0,1.0,0.0,24.0,1.0,0.0,22.304457,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,7,1.0,1.0,10.0,0.24534968,0.0,1.0
0,26.0,2,553.0,0.0,0.0,27.167963,0.0,0.0,59.826717,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.0,6,0.0,0.0,19.0,0.7,1.0,0.0
0,17.240616,2,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,8,0.0,0.0,1.5791398,0.3949007,1.0,1.0
0,43.0,1,733.2522,29.24962,1.0,124.52265,28.441437,0.0,247.18974,0.0,0.0,19.37219,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,10,0.0,0.0,59.0,1.97,0.0,0.0
0,21.0,1,648.4625,24.948141,2.0,42.0,23.70914,0.0,75.07273,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0.0,39.0,1.3,1.0,0.0
0,25.0,1,575.5886,0.0,0.0,60.0,0.0,0.0,103.138985,0.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0,4.9986944,2,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,0.73,1.0,0.0
0,37.0,2,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,38.0,1.3029791,0.0,1.0
0,20.0,1,0.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.503357,1.0,1.0
0,28.0,1,652.83484,2.0,0.0,24.0,2.0,0.0,210.48921,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,10,0.0,0.0,64.088066,2.17,1.0,0.0
0,60.0,1,573.0,0.0,0.0,85.77232,0.0,0.0,183.44781,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,40.0,1.53,0.0,0.0
0,28.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0
0,39.0,1,547.4359,43.17205,4.4980245,91.31678,41.78586,0.0,238.71611,0.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,61.0,2.07,1.0,0.0
0,51.583393,1,486.13748,0.0,0.0,0.0,0.0,0.0,149.91333,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,55.554626,1.87,0.0,0.0
0,29.0,1,409.15814,34.051426,3.0,160.19232,34.800556,0.0,298.41824,0.0,0.0,22.0,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,66.0,2.17,1.0,0.0
0,29.0,0,582.00635,0.0,0.0,72.41343,0.0,0.0,148.48132,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,3,0.0,0.0,0.0,0.0,9,0.0,0.0,35.155857,1.1,0.0,0.0
0,27.0,1,549.78046,0.0,0.0,18.653728,0.0,1.0,267.61597,0.0,0.0,27.717514,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,12,0.0,0.0,59.0,1.97,1.0,0.0
0,32.334023,0,571.23254,0.0,0.0,13.0,0.0,0.0,28.44793,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,6.0,0.1,1.0,0.0
0,36.0,2,532.5876,0.0,0.0,67.0,0.0,0.0,101.92273,0.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,10,0.0,0.0,28.685385,1.03,0.0,0.0
0,26.0,2,501.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,3,1.0,0.0,1.0,0.07,0.0,0.0
0,24.0,1,0.0,0.0,0.0,21.0,0.0,0.0,25.93694,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,6.0,0.58492434,0.0,1.0
0,24.0,1,571.0,4.0,0.0,106.8843,5.0,0.0,261.55087,0.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,60.0,2.0,1.0,0.0
0,32.0,1,568.0,0.0,0.0,34.0,0.0,0.0,205.0,0.0,0.0,43.02262,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6,0.0,0.0,54.872654,1.8,0.0,0.0
0,24.0,1,533.0,0.0,0.0,15.0,0.0,0.0,167.42139,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,60.0,2.03,1.0,0.0
0,29.0,2,491.47775,0.0,0.0,38.199123,0.0,0.0,129.79152,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,34.322826,1.3961533,1.0,0.0
0,39.0,2,552.0,3.7220356,0.0,110.275055,3.0,0.0,185.27393,0.0,0.0,35.135727,1.0,1.0,1.0,1.0,1.0,4.4044056,3,0.0,0.0,0.0,0.0,1,0.0,0.0,35.0,1.13,0.0,0.0
0,28.0,1,514.5022,6.902858,0.0,18.0,6.0,0.0,224.79933,0.0,0.0,17.009695,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,10,0.0,0.0,58.0,1.93,0.0,0.0
0,29.0,1,613.0727,53.741283,3.0,73.85658,50.775906,0.0,236.16034,0.0,0.0,17.066898,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,53.0,1.8,0.0,0.0
0,46.0,1,528.4678,0.0,0.0,17.0,1.0,0.0,149.06012,0.0,0.0,19.952055,1.0,1.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,27.0,0.8769883,0.0,0.0
0,30.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0
0,31.0,2,0.0,5.0,0.0,40.0,4.4510527,0.0,128.13799,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,27.0,0.8129028,0.0,1.0
0,39.08597,2,493.62296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0
0,33.168762,1,575.0,11.0,1.0,76.562546,10.0,0.0,135.0902,0.0,0.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,1.0,0.0,43.93474,1.4231262,0.0,0.0
0,37.0,2,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,9,0.0,0.0,2.0,0.07,1.0,1.0
0,35.0,2,506.0,0.0,0.0,36.93128,0.0,0.0,217.73111,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,53.0,1.83,0.0,0.0
0,35.0,2,564.46893,0.0,0.0,0.0,0.0,0.0,180.12741,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,66.0,2.2108135,0.0,0.0
0,25.0,1,587.2026,0.0,0.0,41.0,0.0,0.0,43.897236,0.0,0.0,1.8054106,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,17.659206,0.67,0.0,0.0
0,51.0,1,587.3665,7.0,0.0,68.135345,7.2555537,0.0,163.04086,0.0,0.0,48.567265,1.0,1.0,1.0,1.0,0.0,2.0,4,0.0,0.0,0.0,0.0,9,0.0,0.0,55.0,1.77,1.0,0.0
0,35.0,1,517.0,2.0,0.0,31.0,2.0,0.0,64.76815,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6,1.0,0.0,18.0,0.63,1.0,0.0
0,28.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1.0
