age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,credit_score_missing,cond
24.0,2,508.81512,0.0,0.0,0.0,0.0,0.0,34.058453,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,1.0,0.0,8,0.0,1.0,12.0,0.5,0.0,0.0,2
43.39776,2,560.99866,0.0,0.0,6.5730896,0.0,0.0,59.972313,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,7,1.0,0.0,21.0,0.8315545,0.0,0.0,2
35.0,0,575.0,0.0,0.0,12.0,0.0,0.0,47.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,0.93,0.0,0.0,2
35.0,2,0.0,0.0,0.0,0.0,0.0,0.0,71.41661,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,21.483341,0.86043274,0.0,1.0,2
25.0,2,475.72006,0.0,0.0,15.0,0.0,0.0,21.640015,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0,3.0,0.33,1.0,0.0,2
21.0,1,522.84906,0.0,0.0,23.0,0.0,0.0,171.54266,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,5,0.0,0.0,63.474438,2.13,0.0,0.0,2
30.0,2,554.0,0.0,0.0,14.0,0.0,0.0,25.363178,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,1.0,0.0,14.0,0.5,0.0,0.0,2
40.0,2,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,3.0,0.27,1.0,1.0,2
29.0,1,0.0,0.0,0.0,52.50427,0.0,0.0,154.64722,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,28.0,0.97,0.0,1.0,2
22.0,1,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,2
31.0,2,539.1162,0.0,0.0,45.0,0.0,0.0,71.53834,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,20.0,0.79766023,0.0,0.0,2
20.982273,1,530.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.07,1.0,0.0,2
47.153885,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,11,1.0,0.0,7.0,0.2926199,0.0,1.0,2
62.407635,2,0.0,0.0,0.0,12.882777,0.0,0.0,22.34519,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,6.0,0.87,0.0,1.0,2
45.0,1,463.34033,39.27189,0.0,76.02963,37.427765,0.0,157.24858,0.0,0.0,31.87549,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,10,0.0,0.0,44.866783,1.472115,1.0,0.0,2
22.413675,1,539.0,0.0,0.0,0.0,0.0,0.0,77.59791,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,3.0,4,0.0,0.0,0.0,0.0,6,0.0,0.0,30.0,1.0,0.0,0.0,2
23.0,1,492.54733,0.0,0.0,0.0,0.0,0.0,225.00046,1.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,8,0.0,0.0,66.0,2.1705983,0.0,0.0,2
36.0,0,556.45874,6.0,2.0,58.0,6.481856,0.0,92.90203,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,11,0.0,0.0,24.991901,0.8,1.0,0.0,2
26.0,1,561.0,0.0,0.0,87.515114,0.0,0.0,114.534706,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,12,0.0,0.0,30.500006,1.0,1.0,0.0,2
31.0,1,415.514,0.0,0.0,0.0,0.0,1.0,166.43707,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,55.0,1.8,0.0,0.0,2
51.0,0,501.0,0.0,0.0,0.0,0.0,1.0,189.2838,0.0,0.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,5,0.0,0.0,56.571518,1.8473659,0.0,0.0,2
49.0,2,513.0,0.0,0.0,0.0,0.0,0.0,68.94496,0.0,0.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,23.0,0.81027025,0.0,0.0,2
29.0,2,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,4.0,0.5,0.0,1.0,2
24.0,2,571.0,0.0,0.0,58.0,0.0,0.0,158.79263,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6,0.0,0.0,56.0,1.93,0.0,0.0,2
61.812054,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,1.0,2
27.0,1,499.0,17.0,0.0,211.06468,15.3406515,0.0,426.90863,0.0,0.0,20.263966,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,68.0,2.27,1.0,0.0,2
32.0,1,578.97296,1.0,0.0,27.0,1.0,0.0,56.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.671024,1.03,0.0,0.0,2
24.0,2,592.0,2.0,1.0,62.024284,2.0,0.0,138.80025,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,1.37,1.0,0.0,2
26.381714,2,538.09515,0.0,0.0,29.354647,0.0,0.0,50.558403,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,1.0,0.0,21.288776,0.75,1.0,0.0,2
27.0,1,593.0,3.0,0.0,15.0,3.0,0.0,20.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,5.0,0.5615526,0.0,0.0,2
28.662271,1,665.08685,2.0,0.0,16.0,2.0,0.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,5.0,0.07,0.0,0.0,2
42.683178,2,506.0,0.0,0.0,8.0,0.0,0.0,10.9693985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,10.0,0.67,0.0,0.0,2
20.0,2,0.0,0.0,0.0,15.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,9.0,0.33931002,0.0,1.0,2
25.0,1,503.88748,0.0,0.0,26.260279,0.0,0.0,79.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,35.0,1.33,0.0,0.0,2
25.0,2,0.0,12.267467,2.0,7.678252,12.0,0.0,120.63776,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,27.0,0.97,1.0,1.0,2
24.0,2,501.12552,0.0,0.0,12.0,0.0,0.0,9.106241,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,3.0,0.43,0.0,0.0,2
27.0,2,519.57654,0.0,0.0,0.0,0.0,0.0,13.142886,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,2,0.0,0.0,3.0,0.13,1.0,0.0,2
30.0,1,464.63074,19.0,1.0,157.35825,18.0,0.0,251.22241,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,8,0.0,0.0,58.235962,1.97,1.0,0.0,2
26.0,2,567.3223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,2.0,0.2,0.0,0.0,2
22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,1.0,1.0,2
46.0,1,592.84265,0.0,0.0,0.0,0.0,0.0,205.87286,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,11,0.0,0.0,53.44473,1.77,0.0,0.0,2
41.0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,1.0,2
28.0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.036362164,0.0,1.0,2
44.20168,2,0.0,0.0,0.0,3.0,0.0,0.0,14.534664,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,3.0,0.43,1.0,1.0,2
32.0,1,550.66455,0.0,0.0,20.0,0.0,0.0,32.54509,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,12.357084,0.73,0.0,0.0,2
29.0,2,0.0,0.0,0.0,23.0,0.0,0.0,35.960186,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,10,1.0,0.0,18.0,0.51599675,0.0,1.0,2
32.0,1,447.44473,0.0,0.0,11.0,0.0,0.0,11.999479,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,0.63,0.0,0.0,2
21.0,2,478.7762,0.0,0.0,127.35369,0.0,0.0,164.0,0.0,0.0,30.363642,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,28.0,0.91895086,0.0,0.0,2
26.0,1,0.0,0.0,0.0,49.85685,0.0,0.0,62.229668,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,26.300446,0.7944303,0.0,1.0,2
37.0,1,658.2496,0.0,0.0,29.203184,0.0,0.0,95.857666,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,34.0,1.17,0.0,0.0,2
25.0,2,496.1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,2
26.0,2,485.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,10.0,0.4450218,1.0,0.0,2
87.9757,2,551.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,10,0.0,0.0,3.0,0.27,1.0,0.0,2
30.0,2,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,11,0.0,0.0,29.0,0.93,1.0,1.0,2
26.0,2,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
44.0,1,514.0,0.0,0.0,39.0,0.0,0.0,115.922905,0.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,2,0.0,0.0,0.0,0.0,6,0.0,0.0,14.447222,0.57,0.0,0.0,2
41.59397,1,663.10834,35.958878,0.0,65.282196,34.375454,0.0,178.95291,0.0,0.0,30.764122,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,37.0,1.3016346,0.0,0.0,2
32.0,1,518.319,0.0,0.0,0.0,0.0,0.0,226.44594,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,67.0,2.23,0.0,0.0,2
33.0,2,529.2288,0.0,0.0,19.0,0.0,0.0,23.770292,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,5.097457,0.13,1.0,0.0,2
43.0,2,0.0,0.0,0.0,0.0,0.0,0.0,178.62779,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,59.47416,1.942196,1.0,1.0,2
29.0,2,498.92358,0.0,0.0,9.0,0.0,0.0,20.796625,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,6.0,0.2,1.0,0.0,2
29.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,1.0,0.0,45.0,1.87,0.0,1.0,2
32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,143.1018,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,63.0,2.13,0.0,1.0,2
26.0,1,578.0,0.0,0.0,0.0,0.0,0.0,71.281815,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,1.0,0.0,37.0,1.3,0.0,0.0,2
23.0,1,470.4516,0.0,0.0,0.0,0.0,0.0,164.44498,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,54.0,1.83,1.0,0.0,2
50.0,2,516.5798,1.0,0.0,96.94434,1.0,0.0,238.00179,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,3,0.0,0.0,0.0,0.0,11,0.0,0.0,62.0,2.07,0.0,0.0,2
27.0,2,491.4945,0.0,0.0,7.0,0.0,0.0,12.491805,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,2.0,0.1,1.0,0.0,2
30.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2
25.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,0.0,0.0,1.0,2
42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,161.81636,0.0,0.0,13.124271,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,8,0.0,0.0,53.0,1.73,0.0,1.0,2
27.0,1,535.83923,0.0,0.0,25.119123,0.0,0.0,64.120514,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,0.73,0.0,0.0,2
54.869953,1,528.55597,4.0,1.0,25.0,4.332492,0.0,63.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,8,0.0,0.0,16.72704,0.63628775,1.0,0.0,2
23.0,2,474.4788,0.0,0.0,13.113067,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,7,0.0,0.0,12.0,0.49378437,0.0,0.0,2
30.870567,1,0.0,0.0,0.0,160.23712,0.0,0.0,292.65433,0.0,0.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,10,0.0,0.0,55.04469,1.9,1.0,1.0,2
36.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1.0,2
27.0,0,673.084,0.0,0.0,98.03586,0.0,0.0,205.89413,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,34.0,1.03,0.0,0.0,2
39.0,2,493.21194,2.3164434,0.0,5.0,3.0,0.0,36.22687,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,7.0,0.57,0.0,0.0,2
23.0,1,533.30743,0.0,0.0,0.0,0.0,0.0,33.361,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,3,0.0,0.0,0.0,0.0,8,0.0,0.0,20.733936,0.7015065,0.0,0.0,2
28.0,1,552.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,2
55.0,1,576.9919,18.0,3.2212715,29.08492,15.0,0.0,93.22035,0.0,0.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,0.6,1.0,0.0,2
20.0,2,566.5441,0.0,0.0,14.503168,0.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,11,0.0,0.0,9.0,0.53,0.0,0.0,2
23.0,2,0.0,3.0,1.0,15.0,3.0,0.0,63.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,15.0,0.73,1.0,1.0,2
26.0,2,641.59674,1.0,2.0,3.0,1.0,0.0,15.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,11,0.0,0.0,2.0,0.03,1.0,0.0,2
49.33021,2,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,2
32.0,2,606.54016,1.0,1.0,32.0,1.0,0.0,68.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,9,0.0,0.0,18.109348,0.68896526,0.0,0.0,2
27.0,2,548.0,0.0,0.0,0.0,0.0,0.0,1.7382667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,2.0,0.08303043,0.0,0.0,2
33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,2
30.0,2,573.0,0.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6,0.0,0.0,6.0,0.2376081,0.0,0.0,2
27.0,2,0.0,0.0,0.0,14.0,0.0,0.0,50.81544,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,6,0.0,0.0,15.0,0.6614815,0.0,1.0,2
30.0,1,529.02905,0.0,0.0,0.0,0.0,0.0,230.8932,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,3,0.0,0.0,0.0,0.0,6,0.0,0.0,67.0,2.23,0.0,0.0,2
30.0,1,561.40955,0.0,0.0,0.0,0.0,0.0,274.41357,0.0,0.0,43.48529,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,6,0.0,0.0,67.0,2.3071554,1.0,0.0,2
28.62146,1,585.8751,0.0,0.0,14.0,0.0,0.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.27,0.0,0.0,2
22.0,2,595.4273,0.0,0.0,0.0,0.0,1.0,217.38513,0.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,8,0.0,0.0,68.67722,2.27,0.0,0.0,2
19.0,2,482.07886,52.1871,2.0,75.38582,48.98968,0.0,218.77696,0.0,0.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,47.0,1.57,1.0,0.0,2
