age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
49.0,4,53148.87,13,2,7,1,0,0,0.0,0.0,60.0,1,2
64.0,4,261910.36,9,2,5,1,0,0,4650.0,0.0,20.0,1,2
37.344986,3,197135.47,9,0,6,2,1,0,7688.0,2001.779,40.0,1,2
26.0,4,181795.1,9,2,2,1,0,0,9055.19,0.0,40.0,0,2
39.0,4,32579.979,13,2,6,1,0,0,0.0,0.0,65.507706,1,2
37.0,6,129489.76,13,0,6,0,0,0,99999.0,0.0,48.0,1,2
51.0,4,122437.37,14,0,7,0,0,0,4248.792,0.0,35.0,1,2
53.0,1,191486.67,14,2,7,1,0,0,5397.0083,0.0,40.0,1,2
46.0,4,383939.5,13,-1,6,0,0,0,44719.99,0.0,40.0,1,2
50.0,6,207191.08,4,2,7,1,0,0,0.0,0.0,75.0,1,2
42.0,2,101695.47,14,2,7,1,-1,0,0.0,0.0,55.0,0,2
38.0,4,345701.75,10,2,6,1,0,0,0.0,0.0,50.0,1,2
33.0,4,37922.934,13,2,7,1,0,0,0.0,0.0,40.0,1,2
42.0,4,271620.84,13,2,7,1,0,0,0.0,0.0,40.0,1,2
47.0,6,183142.14,9,2,3,1,0,0,7688.0,0.0,40.0,1,2
72.577774,5,390031.25,4,-1,6,0,0,1,0.0,0.0,1.687748,1,2
44.0,3,113477.93,9,-1,2,2,0,1,0.0,0.0,45.0,1,2
42.0,4,192483.08,14,2,3,1,-1,0,0.0,1984.662,60.0,1,2
45.0,4,174714.25,9,2,2,1,1,0,7234.2686,0.0,40.0,1,2
52.0,4,328416.06,11,2,3,1,0,0,0.0,0.0,50.0,1,2
58.0,4,173159.73,4,2,2,1,0,0,0.0,0.0,40.0,1,2
41.0,4,324059.3,9,-1,3,0,0,0,15024.0,0.0,42.923355,1,2
38.0,4,237897.84,13,2,6,1,0,0,0.0,0.0,50.0,1,2
55.0,4,160967.92,3,2,2,1,0,1,12289.341,0.0,40.0,1,2
38.0,4,248364.48,13,2,5,1,0,0,0.0,0.0,40.0,1,2
60.0,2,180391.22,16,-1,2,0,0,1,0.0,0.0,35.0,1,2
39.0,4,356778.72,10,2,3,1,0,0,0.0,0.0,40.0,1,2
43.0,5,186614.53,10,2,7,1,0,0,15024.0,0.0,60.0,0,2
49.0,4,219665.6,13,2,2,1,0,0,0.0,0.0,40.0,1,2
57.0,4,124152.69,9,2,2,1,0,0,0.0,0.0,40.0,1,2
50.0,1,143687.81,10,2,7,1,0,0,5610.462,0.0,50.0,1,2
38.0,4,317794.97,11,2,6,1,0,0,0.0,0.0,50.0,1,2
50.0,6,112387.25,14,2,6,1,0,0,0.0,0.0,40.0,1,2
51.0,1,154571.05,9,2,3,1,0,1,0.0,0.0,42.0,1,2
58.0,4,276708.16,9,2,2,1,0,0,0.0,0.0,40.0,1,2
53.0,4,107686.51,9,2,5,1,0,0,0.0,2001.1792,40.0,1,2
47.0,5,181034.05,13,2,7,1,0,0,4549.592,0.0,60.0,1,2
34.0,4,245989.62,9,2,3,1,0,0,0.0,0.0,40.0,1,2
48.0,1,109388.055,13,2,3,1,0,1,15024.0,0.0,46.917202,1,2
49.0,4,294732.0,11,2,2,1,0,0,0.0,0.0,40.0,1,2
47.0,4,173806.14,9,2,2,1,0,0,0.0,0.0,40.0,1,2
47.0,4,184904.58,14,2,7,1,0,0,0.0,0.0,50.0,1,2
29.0,4,365356.88,9,2,3,1,0,0,0.0,0.0,40.0,1,2
53.0,4,173896.58,9,2,2,1,0,0,0.0,0.0,48.0,1,2
35.0,1,225049.97,14,2,7,1,0,1,0.0,0.0,45.0,1,2
50.0,5,93054.65,4,2,1,1,1,0,0.0,0.0,40.0,0,2
55.0,4,225156.67,10,2,5,1,0,0,0.0,1602.9011,40.0,1,2
41.0,6,85814.375,9,2,2,1,0,0,0.0,1998.4094,60.0,1,2
36.0,4,93790.44,13,2,3,1,0,0,0.0,0.0,40.0,1,2
49.0,4,289008.2,10,2,6,1,0,0,0.0,0.0,40.0,1,2
39.0,4,128923.24,14,2,3,1,0,0,0.0,0.0,60.0,1,2
54.0,4,196431.62,13,2,6,1,0,0,7688.0,0.0,55.0,1,2
58.0,4,144204.05,9,2,3,1,0,0,0.0,0.0,40.0,1,2
61.0,5,141481.6,15,2,7,1,0,0,7026.4307,0.0,25.0,1,2
53.0,4,53301.297,13,2,3,1,0,0,0.0,0.0,40.0,1,2
42.0,4,128650.05,14,2,3,1,0,0,0.0,0.0,40.0,1,2
60.0,4,264037.97,13,2,2,1,0,0,0.0,0.0,35.0,1,2
49.0,4,314488.0,14,2,5,1,0,0,0.0,1884.3295,40.0,1,2
38.0,4,216808.78,14,2,7,1,0,0,97752.72,0.0,40.0,1,2
40.0,4,196562.25,13,-1,2,2,0,0,0.0,0.0,54.232327,1,2
32.0,4,120272.74,10,2,3,1,0,0,0.0,0.0,40.0,1,2
55.0,4,136245.27,10,2,5,1,0,0,0.0,0.0,60.0,1,2
51.0,4,190043.7,11,2,5,1,0,0,0.0,0.0,37.0,1,2
39.0,2,221217.42,15,2,7,1,0,0,0.0,0.0,20.0,1,2
49.0,4,141388.11,3,2,3,-1,-1,1,0.0,2145.061,35.0,0,2
38.0,4,346125.06,13,-1,6,0,0,1,0.0,0.0,40.0,1,2
47.0,4,100756.34,9,2,5,1,0,0,0.0,0.0,40.0,1,2
36.0,4,214740.86,4,2,2,1,0,0,0.0,0.0,50.0,1,2
53.0,3,212005.16,10,2,6,1,0,0,7688.0,0.0,35.0,1,2
38.0,4,165590.4,9,2,2,1,0,0,0.0,0.0,40.0,1,2
30.0,4,76216.19,13,2,6,1,0,0,0.0,0.0,50.0,1,2
27.0,4,130169.875,9,2,5,1,0,0,4473.3677,0.0,50.0,1,2
47.0,4,200733.56,9,-1,3,2,-1,0,0.0,0.0,40.0,1,2
35.0,4,90394.1,10,2,3,1,0,0,0.0,0.0,45.0,1,2
38.0,4,101694.91,4,2,3,1,0,0,4755.7466,0.0,40.0,1,2
43.0,4,137931.44,14,2,7,1,0,0,99999.0,0.0,50.0,1,2
41.0,4,102736.79,11,2,6,1,0,0,7219.6333,0.0,40.0,1,2
46.0,3,78228.44,13,2,6,1,0,0,0.0,0.0,50.0,1,2
45.0,5,201245.08,9,2,2,1,0,0,0.0,0.0,40.0,1,2
49.0,4,162310.67,9,2,2,1,0,0,0.0,1875.0803,75.0,1,2
45.0,4,116038.3,15,0,3,0,0,0,0.0,0.0,50.0,1,2
37.0,2,309185.66,13,2,7,1,0,0,0.0,0.0,50.0,1,2
36.0,4,149291.2,14,2,6,1,0,0,0.0,2340.3005,40.0,1,2
43.0,5,208607.4,9,-1,2,0,0,0,0.0,0.0,70.63066,1,2
40.0,4,178867.44,13,0,3,0,0,1,0.0,0.0,45.0,0,2
48.0,4,57393.918,10,2,3,1,-1,0,0.0,0.0,50.0,1,2
43.0,3,161822.36,10,0,3,0,0,1,0.0,0.0,40.0,1,2
55.0,4,134429.55,10,2,3,1,-1,0,0.0,0.0,40.0,1,2
49.0,4,124895.664,11,2,7,1,-1,1,13387.911,0.0,40.0,0,2
45.0,4,188383.62,9,2,4,1,0,0,0.0,0.0,40.0,1,2
36.0,1,433914.47,10,2,2,1,0,0,0.0,1702.0728,40.0,1,2
59.0,3,186944.14,9,-1,3,2,0,1,0.0,0.0,35.0,1,2
48.0,4,311976.66,13,2,3,1,0,0,0.0,0.0,40.0,1,2
43.0,4,168190.53,13,2,6,1,0,0,0.0,2013.1349,60.0,1,2
41.0,4,54748.54,10,2,2,1,0,0,0.0,0.0,50.0,1,2
33.0,4,138389.47,13,2,3,1,0,0,5075.02,0.0,40.0,1,2
29.0,4,177863.94,10,-1,2,0,0,0,0.0,1985.0068,45.0,1,2
50.0,5,162190.39,9,2,3,1,0,0,0.0,0.0,40.0,1,2
48.0,4,200497.28,9,2,2,1,0,0,0.0,0.0,70.0,1,2
34.0,4,249078.66,12,0,5,0,0,1,0.0,0.0,60.0,1,2
40.0,4,162967.39,13,2,6,1,0,0,0.0,0.0,40.0,1,2
29.0,4,135086.23,11,2,1,1,0,0,0.0,0.0,60.0,1,2
43.0,4,344717.8,7,-1,3,0,0,0,0.0,0.0,40.0,1,2
47.0,4,209548.66,9,2,2,1,0,0,0.0,1707.8622,40.0,1,2
72.0,5,77604.016,9,2,1,1,0,0,83277.49,0.0,40.0,1,2
62.0,4,126792.7,11,0,7,0,0,0,0.0,1917.1772,40.0,1,2
51.0,2,136946.4,13,2,6,1,0,0,0.0,0.0,40.0,1,2
47.275654,4,321567.25,14,2,3,1,0,0,0.0,0.0,50.0,1,2
46.0,4,104889.01,12,2,6,1,0,0,0.0,0.0,40.0,1,2
45.0,4,164401.6,3,2,3,1,-1,0,5013.0,0.0,40.0,0,2
46.0,2,238420.02,13,0,7,2,1,1,5088.9136,0.0,40.0,1,2
51.0,4,122965.98,13,2,3,1,0,0,18920.764,0.0,50.0,1,2
41.0,4,150142.47,9,2,3,1,0,0,4418.132,0.0,40.0,1,2
50.0,4,177857.1,12,2,2,1,-1,0,0.0,0.0,45.0,0,2
58.0,4,555719.2,10,2,4,1,0,0,7688.0,0.0,40.0,1,2
53.0,4,173597.81,13,2,7,1,0,0,0.0,0.0,48.322124,1,2
52.0,1,301541.8,15,-1,7,2,0,1,91181.97,0.0,48.0,1,2
37.0,5,110144.8,14,-1,5,2,0,1,0.0,0.0,65.0,1,2
45.0,4,215498.56,14,2,7,1,0,0,0.0,0.0,45.0,1,2
36.0,2,191845.67,14,-1,7,0,0,1,0.0,0.0,30.0,1,2
58.0,5,37810.555,4,-1,2,2,0,0,20193.137,0.0,45.0,1,2
52.0,4,248205.73,13,2,3,1,0,0,0.0,1864.659,40.0,1,2
45.0,4,103764.234,9,2,2,1,0,0,0.0,0.0,70.0,1,2
40.0,4,344653.97,10,2,6,1,0,0,6878.2646,0.0,60.0,1,2
38.0,4,197719.78,9,2,2,1,0,0,0.0,0.0,40.0,1,2
32.0,4,42417.164,13,2,7,1,0,0,0.0,0.0,40.0,1,2
59.707752,5,163779.66,14,-1,7,2,0,1,4650.0,0.0,48.0,1,2
47.0,3,24954.793,10,2,7,1,0,0,0.0,0.0,45.0,1,2
47.6443,4,125587.14,10,2,2,1,1,0,0.0,0.0,40.0,1,2
50.0,4,83156.516,13,2,7,1,0,0,0.0,0.0,40.0,1,2
36.0,4,116484.86,10,2,3,1,0,0,0.0,0.0,40.0,1,2
35.67092,4,172049.89,13,0,6,2,0,1,4650.0,0.0,40.0,1,2
62.0,3,221254.22,10,2,6,1,0,0,5074.479,0.0,54.640377,1,2
40.0,1,253222.25,13,-1,7,0,0,0,0.0,0.0,40.0,1,2
40.0,4,265277.97,12,2,6,1,0,0,0.0,0.0,63.052315,1,2
55.0,4,39272.793,10,-1,6,2,0,0,0.0,0.0,40.0,1,2
60.0,2,102555.3,13,2,6,1,0,0,0.0,0.0,40.0,1,2
53.0,1,93467.27,14,2,6,1,0,0,0.0,0.0,40.0,1,2
43.0,4,111000.414,13,-1,1,2,-1,1,0.0,0.0,40.0,1,2
38.0,4,90692.17,4,2,3,1,0,0,0.0,0.0,45.0,1,2
54.0,4,116560.9,10,2,7,1,0,0,0.0,0.0,30.0,1,2
49.138653,1,220630.66,11,2,4,1,0,0,0.0,0.0,40.0,1,2
44.0,5,256509.36,10,2,3,1,0,0,0.0,0.0,50.0,1,2
55.0,4,328722.78,13,2,5,1,0,0,0.0,0.0,40.0,1,2
33.0,2,231238.72,10,2,7,1,0,0,0.0,0.0,35.0,1,2
48.0,4,209337.61,13,2,3,1,0,0,0.0,0.0,40.0,1,2
45.0,3,29046.39,13,2,6,1,0,1,0.0,0.0,36.0,1,2
58.0,3,303138.66,4,2,2,1,0,0,0.0,0.0,40.0,1,2
50.0,4,87423.45,10,2,2,1,0,0,0.0,0.0,44.0,1,2
38.0,3,131304.31,9,2,2,1,0,0,15024.0,0.0,40.0,1,2
44.0,4,205363.92,9,-1,2,-1,1,0,0.0,0.0,40.0,1,2
40.0,4,195752.22,13,2,3,1,0,1,0.0,0.0,40.0,1,2
50.0,5,74551.39,14,2,3,1,0,0,0.0,0.0,50.0,1,2
34.0,1,53978.68,11,2,6,1,0,0,23046.312,0.0,50.0,1,2
61.0,4,216901.2,2,2,3,1,0,0,0.0,0.0,40.0,1,2
60.0,6,243899.03,13,2,6,1,0,0,0.0,2353.842,60.0,1,2
35.0,4,65645.48,10,2,3,1,0,0,0.0,0.0,50.0,1,2
41.0,4,411320.9,10,0,3,0,0,0,0.0,0.0,85.47283,1,2
37.0,4,218371.6,11,2,2,1,0,0,0.0,0.0,40.0,1,2
35.0,4,169058.17,13,2,6,1,0,0,0.0,0.0,55.0,1,2
50.0,6,80926.55,15,2,6,1,0,0,7275.4604,0.0,50.0,1,2
58.0,4,164291.5,9,2,2,1,0,0,0.0,0.0,25.0,1,2
44.0,1,148497.25,10,2,6,1,0,0,0.0,0.0,45.0,1,2
58.0,2,159830.67,9,-1,3,2,0,1,0.0,0.0,40.0,1,2
46.0,2,94045.914,13,-1,7,0,1,0,0.0,0.0,50.0,1,2
51.0,4,183672.97,14,-1,7,0,0,1,5013.0,0.0,40.0,1,2
52.0,4,47020.86,9,2,1,1,0,0,0.0,0.0,56.0,1,2
43.0,4,119402.04,13,2,6,1,0,0,0.0,1537.1923,50.0,1,2
52.0,1,114751.35,10,2,4,1,0,1,79997.62,0.0,40.0,1,2
31.0,4,41647.484,9,2,3,1,0,0,0.0,0.0,50.0,1,2
30.0,4,128702.37,11,2,6,1,0,0,0.0,0.0,70.0,1,2
59.868633,6,112100.82,9,2,3,1,0,0,0.0,0.0,54.947742,1,2
53.0,3,196816.97,13,2,6,1,0,0,0.0,1740.5378,50.0,1,2
54.0,4,149651.31,13,2,6,1,0,1,0.0,0.0,40.0,1,2
58.0,6,53659.668,14,2,7,1,0,0,6947.261,0.0,40.0,1,2
51.0,4,171119.64,12,2,7,1,0,0,0.0,0.0,50.0,1,2
46.0,5,125512.95,9,2,1,1,0,0,0.0,0.0,40.0,1,2
46.0,2,36322.965,13,2,7,1,0,1,0.0,1688.3259,34.5991,1,2
51.0,5,109087.65,10,0,6,0,0,0,0.0,0.0,37.0,1,2
49.0,2,136243.78,12,2,7,1,0,0,0.0,0.0,40.0,1,2
39.0,4,315051.2,9,2,2,1,0,0,0.0,0.0,45.0,1,2
42.0,2,51364.555,9,2,2,1,0,0,0.0,0.0,40.0,1,2
33.0,4,248224.16,11,2,2,1,0,0,0.0,0.0,45.0,1,2
33.0,4,172997.84,9,2,2,1,0,0,0.0,0.0,40.0,1,2
47.601902,4,321414.5,12,2,6,1,1,0,0.0,0.0,56.0,1,2
35.0,6,56476.75,14,2,6,1,0,0,0.0,0.0,55.0,1,2
41.0,6,154657.48,9,2,1,1,0,0,0.0,0.0,56.137238,1,2
39.0,5,229516.25,15,2,7,1,0,0,0.0,0.0,70.0,1,2
51.0,6,39003.027,13,2,6,1,0,0,0.0,0.0,50.0,1,2
34.0,1,143551.64,4,2,2,1,0,0,0.0,0.0,40.0,1,2
37.55752,4,168879.95,9,2,2,1,0,0,0.0,0.0,40.0,1,2
62.682816,3,127785.164,10,2,3,1,0,0,0.0,0.0,40.0,1,2
25.0,4,181857.55,14,0,6,0,0,0,0.0,0.0,45.0,1,2
42.0,4,55659.47,13,2,6,1,0,0,93006.66,0.0,51.377594,1,2
62.0,1,339970.84,13,2,6,1,0,0,0.0,0.0,40.0,1,2
35.0,4,184909.1,12,2,7,1,0,0,0.0,0.0,45.0,1,2
43.0,4,121055.72,11,-1,2,0,0,0,0.0,0.0,40.0,1,2
42.0,6,151227.28,9,2,6,1,0,0,5013.0,0.0,50.0,0,2
38.0,4,129157.51,10,2,6,1,0,0,0.0,0.0,40.0,1,2
45.0,4,325619.44,10,2,2,1,0,0,6929.254,0.0,45.0,1,2
56.0,4,133592.86,16,2,3,1,0,0,0.0,0.0,45.0,1,2
58.29218,5,422764.5,13,2,7,1,1,0,15024.0,0.0,50.0,1,2
42.0,4,230872.48,14,2,2,1,0,0,0.0,0.0,50.0,1,2
50.0,4,189194.92,13,2,3,1,0,1,0.0,0.0,20.0,1,2
41.0,4,113541.99,8,0,2,3,0,0,6693.641,0.0,40.0,1,2
53.0,4,418384.44,13,2,7,1,0,0,0.0,1740.0,45.0,1,2
46.0,4,147728.72,9,2,5,1,0,0,0.0,0.0,40.0,1,2
62.599037,4,446163.3,10,2,4,1,0,0,0.0,0.0,14.078555,1,2
35.0,4,242788.42,13,2,7,1,0,0,0.0,0.0,50.0,1,2
36.0,4,167164.22,9,2,3,1,0,1,0.0,0.0,40.0,1,2
36.0,4,185714.39,13,2,5,1,0,0,23314.754,0.0,50.0,1,2
30.0,4,145185.33,13,2,6,1,0,1,7688.0,0.0,50.0,1,2
53.0,4,338107.5,9,2,3,1,0,0,7688.0,0.0,48.0,1,2
39.0,4,192257.27,6,2,7,1,0,0,0.0,0.0,48.0,0,2
42.0,4,252637.94,13,2,7,1,0,1,0.0,0.0,48.0,1,2
36.0,3,177980.56,10,-1,5,-1,0,0,0.0,0.0,40.0,1,2
56.0,4,192874.44,13,2,3,1,0,0,0.0,0.0,40.0,1,2
65.0,4,216956.73,10,2,2,1,0,0,4925.1133,0.0,35.0,1,2
71.912506,2,485244.44,10,2,6,1,0,0,0.0,0.0,30.0,1,2
41.0,4,239128.25,9,2,2,1,0,0,0.0,0.0,45.0,1,2
44.0,2,246164.48,14,2,7,1,0,0,0.0,0.0,45.0,1,2
36.0,4,320208.84,13,2,3,1,0,0,0.0,0.0,50.0,1,2
49.0,4,174398.67,12,2,6,1,0,0,0.0,0.0,40.0,1,2
49.0,5,99411.09,9,2,1,1,0,0,0.0,1893.6964,50.0,1,2
41.0,4,171143.12,10,2,6,1,0,0,0.0,0.0,40.0,1,2
47.0,4,191202.83,9,2,2,1,0,0,0.0,0.0,40.0,1,2
35.0,4,114697.81,10,2,6,1,0,0,0.0,0.0,55.0,1,2
37.0,4,212750.33,10,2,5,1,0,1,0.0,0.0,40.0,1,2
48.0,4,176190.17,13,2,7,1,0,1,0.0,2147.4155,17.74854,1,2
42.0,4,234776.28,1,2,2,1,0,0,15024.0,0.0,40.0,0,2
34.0,4,289285.66,7,2,6,1,0,0,0.0,1744.2466,50.0,1,2
47.0,6,181369.95,12,2,3,1,0,0,0.0,0.0,40.0,1,2
56.0,4,126352.44,6,2,6,1,0,0,0.0,0.0,45.0,1,2
35.0,4,164995.34,9,2,1,1,0,0,0.0,0.0,45.0,1,2
46.0,4,141428.28,9,2,2,1,0,0,9197.22,0.0,40.0,1,2
55.0,4,42609.25,13,2,3,1,0,0,5013.0,0.0,40.0,1,2
58.0,4,36169.223,10,2,2,1,0,0,0.0,0.0,40.0,1,2
62.0,5,143578.56,15,-1,2,0,0,1,4659.7188,0.0,40.0,1,2
55.0,4,272350.1,9,2,3,1,0,0,9298.804,0.0,40.0,1,2
37.0,4,253414.28,10,2,6,1,0,0,0.0,0.0,40.0,1,2
39.0,4,240012.95,9,2,3,1,0,0,0.0,0.0,50.0,1,2
56.880512,6,52730.18,4,2,1,1,0,0,0.0,0.0,55.0,1,2
54.0,4,222575.17,14,2,7,1,0,0,7618.143,0.0,40.0,1,2
37.0,4,322247.34,13,2,6,1,0,0,0.0,0.0,40.0,1,2
51.0,4,105729.67,13,2,3,1,0,0,0.0,1989.1874,40.0,1,2
56.0,4,143249.16,10,2,6,1,0,0,0.0,0.0,40.0,1,2
50.0,1,109796.28,10,2,7,1,0,1,0.0,0.0,40.0,1,2
35.0,4,380334.6,10,-1,6,0,0,0,0.0,0.0,50.0,1,2
35.0,4,122461.07,13,2,3,1,0,0,0.0,0.0,40.0,1,2
32.0,4,43389.383,9,2,2,1,0,0,0.0,1873.8468,50.0,1,2
47.0,4,121811.35,13,2,6,1,0,0,0.0,0.0,43.826523,1,2
43.0,5,262499.8,10,0,3,3,1,0,7603.2046,0.0,40.0,1,2
38.0,4,297628.22,9,2,3,1,0,0,0.0,0.0,45.0,1,2
62.373478,4,157318.4,5,2,2,1,0,0,0.0,0.0,50.0,1,2
36.0,4,271401.88,10,2,7,1,0,0,0.0,0.0,45.0,1,2
59.0,4,116340.02,16,2,7,1,0,0,0.0,0.0,55.0,1,2
38.0,6,93962.54,13,2,6,1,0,0,0.0,0.0,48.0,1,2
61.0,3,58023.047,11,2,6,1,0,0,0.0,0.0,40.0,1,2
53.0,4,203763.78,13,2,6,1,0,1,0.0,0.0,55.0,1,2
53.0,4,72674.59,9,2,3,1,0,0,0.0,2029.5543,35.0,1,2
